project_name,num_features,reduction_percentage,feature_names
DecisionTree_3_features_reduced_by_80_percent0,3,80,"Fruits, HvyAlcoholConsump, HighChol"
DecisionTree_2_features_reduced_by_0_percent0,2,0,"Stroke, HighChol"
DecisionTree_2_features_reduced_by_20_percent0,2,20,"Stroke, HighChol"
DecisionTree_2_features_reduced_by_40_percent0,2,40,"Stroke, HighChol"
DecisionTree_2_features_reduced_by_60_percent0,2,60,"Stroke, HighChol"
DecisionTree_2_features_reduced_by_80_percent0,2,80,"Stroke, HighChol"
DecisionTree_1_features_reduced_by_0_percent0,1,0,MentHlth
DecisionTree_1_features_reduced_by_20_percent0,1,20,MentHlth
DecisionTree_1_features_reduced_by_40_percent0,1,40,MentHlth
DecisionTree_1_features_reduced_by_60_percent0,1,60,MentHlth
DecisionTree_1_features_reduced_by_80_percent0,1,80,MentHlth
DecisionTree_21_features_reduced_by_0_percent1,21,0,"PhysActivity, Income, HeartDiseaseorAttack, Education, HighBP, NoDocbcCost, HvyAlcoholConsump, DiffWalk, Age, Sex, Fruits, PhysHlth, AnyHealthcare, Stroke, MentHlth, GenHlth, BMI, CholCheck, Smoker, Veggies, HighChol"
DecisionTree_21_features_reduced_by_20_percent1,21,20,"PhysActivity, Income, HeartDiseaseorAttack, Education, HighBP, NoDocbcCost, HvyAlcoholConsump, DiffWalk, Age, Sex, Fruits, PhysHlth, AnyHealthcare, Stroke, MentHlth, GenHlth, BMI, CholCheck, Smoker, Veggies, HighChol"
DecisionTree_21_features_reduced_by_40_percent1,21,40,"PhysActivity, Income, HeartDiseaseorAttack, Education, HighBP, NoDocbcCost, HvyAlcoholConsump, DiffWalk, Age, Sex, Fruits, PhysHlth, AnyHealthcare, Stroke, MentHlth, GenHlth, BMI, CholCheck, Smoker, Veggies, HighChol"
DecisionTree_21_features_reduced_by_60_percent1,21,60,"PhysActivity, Income, HeartDiseaseorAttack, Education, HighBP, NoDocbcCost, HvyAlcoholConsump, DiffWalk, Age, Sex, Fruits, PhysHlth, AnyHealthcare, Stroke, MentHlth, GenHlth, BMI, CholCheck, Smoker, Veggies, HighChol"
DecisionTree_21_features_reduced_by_80_percent1,21,80,"PhysActivity, Income, HeartDiseaseorAttack, Education, HighBP, NoDocbcCost, HvyAlcoholConsump, DiffWalk, Age, Sex, Fruits, PhysHlth, AnyHealthcare, Stroke, MentHlth, GenHlth, BMI, CholCheck, Smoker, Veggies, HighChol"
DecisionTree_20_features_reduced_by_0_percent1,20,0,"Veggies, BMI, MentHlth, Age, Sex, HvyAlcoholConsump, Fruits, Education, GenHlth, CholCheck, DiffWalk, HighChol, PhysActivity, AnyHealthcare, PhysHlth, Smoker, Stroke, Income, HighBP, HeartDiseaseorAttack"
