project_name,num_features,reduction_percentage,feature_names
XGBoost_3_features_reduced_by_80_percent1,3,80,"education, job, pdays"
XGBoost_2_features_reduced_by_0_percent1,2,0,"day_of_week, nr.employed"
XGBoost_2_features_reduced_by_20_percent1,2,20,"day_of_week, nr.employed"
XGBoost_2_features_reduced_by_40_percent1,2,40,"day_of_week, nr.employed"
XGBoost_2_features_reduced_by_60_percent1,2,60,"day_of_week, nr.employed"
XGBoost_2_features_reduced_by_80_percent1,2,80,"day_of_week, nr.employed"
XGBoost_1_features_reduced_by_0_percent1,1,0,marital
XGBoost_1_features_reduced_by_20_percent1,1,20,marital
XGBoost_1_features_reduced_by_40_percent1,1,40,marital
XGBoost_1_features_reduced_by_60_percent1,1,60,marital
XGBoost_1_features_reduced_by_80_percent1,1,80,marital
XGBoost_19_features_reduced_by_0_percent2,19,0,"loan, y, housing, marital, day_of_week, contact, emp.var.rate, job, education, nr.employed, euribor3m, pdays, previous, poutcome, month, cons.price.idx, age, cons.conf.idx, default"
XGBoost_19_features_reduced_by_20_percent2,19,20,"loan, y, housing, marital, day_of_week, contact, emp.var.rate, job, education, nr.employed, euribor3m, pdays, previous, poutcome, month, cons.price.idx, age, cons.conf.idx, default"
XGBoost_19_features_reduced_by_40_percent2,19,40,"loan, y, housing, marital, day_of_week, contact, emp.var.rate, job, education, nr.employed, euribor3m, pdays, previous, poutcome, month, cons.price.idx, age, cons.conf.idx, default"
XGBoost_19_features_reduced_by_60_percent2,19,60,"loan, y, housing, marital, day_of_week, contact, emp.var.rate, job, education, nr.employed, euribor3m, pdays, previous, poutcome, month, cons.price.idx, age, cons.conf.idx, default"
