energy_consumed,num_num_features,num_cat_features,number_of_instances,model
2.1710164483790904e-06,2,7,192000.0,3.0
1.38552190551214e-06,2,7,128000.0,3.0
1.6981688376912672e-06,2,7,63999.999999999985,3.0
4.953609978111394e-06,3,5,320000.0,3.0
2.434709197218392e-06,3,5,256000.0,3.0
1.826339231626801e-06,3,5,192000.0,3.0
1.2288277194831684e-06,3,5,128000.0,3.0
7.873939995593876e-07,3,5,63999.999999999985,3.0
6.1683218113848345e-06,1,6,320000.0,3.0
5.547004935301124e-06,1,6,256000.0,3.0
1.9732948762399224e-06,1,6,192000.0,3.0
1.2847766220014972e-06,1,6,128000.0,3.0
7.360019759599053e-07,1,6,63999.999999999985,3.0
2.600160748000096e-06,2,4,320000.0,3.0
3.711369031655448e-06,2,4,256000.0,3.0
3.0522847347034108e-06,2,4,192000.0,3.0
1.1736256447584815e-06,2,4,128000.0,3.0
7.642235139220095e-07,2,4,63999.999999999985,3.0
2.725487601833897e-06,2,3,320000.0,3.0
2.125587592017395e-06,2,3,256000.0,3.0
1.5851548277494332e-06,2,3,192000.0,3.0
2.728715002151224e-06,2,3,128000.0,3.0
6.37710037362164e-07,2,3,63999.999999999985,3.0
2.185824481517784e-06,1,3,320000.0,3.0
2.0514101115206054e-06,1,3,256000.0,3.0
1.702925539962684e-06,1,3,192000.0,3.0
1.251620326946876e-06,1,3,128000.0,3.0
1.1617070013269567e-06,1,3,63999.999999999985,3.0
4.610426726927447e-06,1,2,320000.0,3.0
1.988478697274193e-06,1,2,256000.0,3.0
1.415518786783802e-06,1,2,192000.0,3.0
1.0578694626177469e-06,1,2,128000.0,3.0
6.383563111263079e-07,1,2,63999.999999999985,3.0
3.2298585100752087e-06,0,2,320000.0,3.0
3.317733206225487e-06,0,2,256000.0,3.0
1.082149908942319e-06,0,2,192000.0,3.0
7.476705696818601e-07,0,2,128000.0,3.0
3.994100506458962e-07,0,2,63999.999999999985,3.0
2.0423954780454777e-06,0,1,320000.0,3.0
1.6750829374751045e-06,0,1,256000.0,3.0
2.744644640988428e-06,0,1,192000.0,3.0
1.7702397446309233e-06,0,1,128000.0,3.0
5.391296777203378e-07,0,1,63999.999999999985,3.0
5.281369786347214e-06,4,13,320000.0,3.0
4.357353830059828e-06,4,13,256000.0,3.0
3.1290589105980066e-06,4,13,192000.0,3.0
4.318289636497891e-06,4,13,128000.0,3.0
1.842289977481136e-06,4,13,63999.999999999985,3.0
4.5442273631392834e-06,4,12,320000.0,3.0
3.3371175102975787e-06,4,12,256000.0,3.0
2.2867406049527977e-06,4,12,192000.0,3.0
2.0163806370520534e-06,4,12,128000.0,3.0
2.6098957590679424e-06,4,12,63999.999999999985,3.0
9.21402244536201e-06,3,12,320000.0,3.0
4.302988556542826e-06,3,12,256000.0,3.0
3.2950671391761137e-06,3,12,192000.0,3.0
1.913663357948141e-06,3,12,128000.0,3.0
1.1812257133840375e-06,3,12,63999.999999999985,3.0
9.493275795259454e-06,3,11,320000.0,3.0
3.697461068307462e-06,3,11,256000.0,3.0
2.851887118482132e-06,3,11,192000.0,3.0
1.868386676079581e-06,3,11,128000.0,3.0
8.643417387481299e-07,3,11,63999.999999999985,3.0
5.046447118161584e-06,3,10,320000.0,3.0
7.233412430921426e-06,3,10,256000.0,3.0
2.8197203246956333e-06,3,10,192000.0,3.0
1.8431176360943864e-06,3,10,128000.0,3.0
9.297701475310936e-07,3,10,63999.999999999985,3.0
4.172508226648119e-06,3,9,320000.0,3.0
3.60428724520874e-06,3,9,256000.0,3.0
4.96415073806923e-06,3,9,192000.0,3.0
1.66227251905424e-06,3,9,128000.0,3.0
9.425223710647084e-07,3,9,63999.999999999985,3.0
3.697164540164345e-06,2,9,320000.0,3.0
2.9764380853357075e-06,2,9,256000.0,3.0
2.5320083201165748e-06,2,9,192000.0,3.0
3.3602669365229253e-06,2,9,128000.0,3.0
1.427614657225402e-06,2,9,63999.999999999985,3.0
3.984400407767592e-06,3,7,320000.0,3.0
3.3846122773367262e-06,3,7,256000.0,3.0
2.2993753565670106e-06,3,7,192000.0,3.0
1.4774764276438649e-06,3,7,128000.0,3.0
2.045932321408373e-06,3,7,63999.999999999985,3.0
6.551193061848595e-06,2,7,320000.0,3.0
2.737961815090432e-06,2,7,256000.0,3.0
2.052884264269513e-06,2,7,192000.0,3.0
1.4242660141566903e-06,2,7,128000.0,3.0
8.154524211799222e-07,2,7,63999.999999999985,3.0
5.465702138288167e-06,2,6,320000.0,3.0
4.600791080167394e-06,2,6,256000.0,3.0
1.7913547083610285e-06,2,6,192000.0,3.0
1.2287221450246003e-06,2,6,128000.0,3.0
6.770646161037854e-07,2,6,63999.999999999985,3.0
3.293987911559763e-06,1,6,320000.0,3.0
4.802765858429818e-06,1,6,256000.0,3.0
4.5208726064076805e-06,1,6,192000.0,3.0
1.3852172625326554e-06,1,6,128000.0,3.0
1.0794584866188314e-06,1,6,63999.999999999985,3.0
2.7916667693388165e-06,3,3,320000.0,3.0
2.162427983677794e-06,3,3,256000.0,3.0
4.231849907827724e-06,3,3,192000.0,3.0
2.849906317681593e-06,3,3,128000.0,3.0
7.748222971293394e-07,3,3,63999.999999999985,3.0
2.3771638345089564e-06,1,4,320000.0,3.0
1.9584696034024143e-06,1,4,256000.0,3.0
1.5485464749341796e-06,1,4,192000.0,3.0
9.958646703037429e-07,1,4,128000.0,3.0
1.7175491305522428e-06,1,4,63999.999999999985,3.0
3.978139890306743e-06,1,3,320000.0,3.0
1.925343034701793e-06,1,3,256000.0,3.0
1.5153728572237745e-06,1,3,192000.0,3.0
1.101543065192977e-06,1,3,128000.0,3.0
5.934715420806924e-07,1,3,63999.999999999985,3.0
4.68949690568997e-06,1,2,320000.0,3.0
3.08548376174416e-06,1,2,256000.0,3.0
1.4027816722729214e-06,1,2,192000.0,3.0
1.0769927757046894e-06,1,2,128000.0,3.0
5.410274355271996e-07,1,2,63999.999999999985,3.0
2.085492045697556e-06,0,2,320000.0,3.0
3.032122307292361e-06,0,2,256000.0,3.0
3.1894717978834327e-06,0,2,192000.0,3.0
9.258511839040768e-07,0,2,128000.0,3.0
4.812715825693204e-07,0,2,63999.999999999985,3.0
1.997477496646146e-06,0,1,320000.0,3.0
1.7946110150976188e-06,0,1,256000.0,3.0
1.1998654977329834e-06,0,1,192000.0,3.0
1.427644704371763e-06,0,1,128000.0,3.0
7.256617749599552e-07,0,1,63999.999999999985,3.0
6.130205650205767e-06,4,13,320000.0,3.0
5.122260259106624e-06,4,13,256000.0,3.0
3.144412103341981e-06,4,13,192000.0,3.0
2.0606248031353085e-06,4,13,128000.0,3.0
2.221849998288564e-06,4,13,63999.999999999985,3.0
6.385392792578652e-06,4,12,320000.0,3.0
3.4163551137068127e-06,4,12,256000.0,3.0
2.791126659705393e-06,4,12,192000.0,3.0
1.9355763196658576e-06,4,12,128000.0,3.0
8.446538384810589e-07,4,12,63999.999999999985,3.0
8.405949218119228e-06,4,11,320000.0,3.0
3.861273495758155e-06,4,11,256000.0,3.0
2.8062284612319546e-06,4,11,192000.0,3.0
1.9120014219582675e-06,4,11,128000.0,3.0
1.1136304462003942e-06,4,11,63999.999999999985,3.0
6.016796116349434e-06,2,12,320000.0,3.0
7.558741001830387e-06,2,12,256000.0,3.0
3.032184988356966e-06,2,12,192000.0,3.0
1.6057410687365191e-06,2,12,128000.0,3.0
9.607466478415618e-07,2,12,63999.999999999985,3.0
4.246931456486575e-06,3,10,320000.0,3.0
7.005281068980669e-06,3,10,256000.0,3.0
5.112802659160959e-06,3,10,192000.0,3.0
1.679420345520397e-06,3,10,128000.0,3.0
8.593040946762029e-07,3,10,63999.999999999985,3.0
4.247849165531332e-06,2,10,320000.0,3.0
3.2794575304087125e-06,2,10,256000.0,3.0
4.750281562200421e-06,2,10,192000.0,3.0
3.610558460656598e-06,2,10,128000.0,3.0
9.459759145294636e-07,2,10,63999.999999999985,3.0
3.7172735911298095e-06,3,8,320000.0,3.0
2.956975803777419e-06,3,8,256000.0,3.0
2.1687325893430577e-06,3,8,192000.0,3.0
1.4120299707773004e-06,3,8,128000.0,3.0
1.497377098643761e-06,3,8,63999.999999999985,3.0
5.4610177436128686e-06,3,7,320000.0,3.0
2.7725847857516965e-06,3,7,256000.0,3.0
2.1619022775603806e-06,3,7,192000.0,3.0
1.6117361112056492e-06,3,7,128000.0,3.0
8.983482406061209e-07,3,7,63999.999999999985,3.0
5.370379557149363e-06,3,6,320000.0,3.0
4.821744845550787e-06,3,6,256000.0,3.0
1.85967725867834e-06,3,6,192000.0,3.0
1.329274501162874e-06,3,6,128000.0,3.0
7.271698952586627e-07,3,6,63999.999999999985,3.0
3.154178763016881e-06,1,7,320000.0,3.0
4.896739444260511e-06,1,7,256000.0,3.0
3.3041776595913086e-06,1,7,192000.0,3.0
1.295037107039813e-06,1,7,128000.0,3.0
7.326306331233606e-07,1,7,63999.999999999985,3.0
3.160806438172712e-06,1,6,320000.0,3.0
2.3502014925273647e-06,1,6,256000.0,3.0
4.677864133471922e-06,1,6,192000.0,3.0
3.216168144272855e-06,1,6,128000.0,3.0
8.004433963726064e-07,1,6,63999.999999999985,3.0
3.1585767639938926e-06,2,4,320000.0,3.0
2.6567310275289123e-06,2,4,256000.0,3.0
1.7655630860086071e-06,2,4,192000.0,3.0
1.6303237948360702e-06,2,4,128000.0,3.0
1.4092155992879422e-06,2,4,63999.999999999985,3.0
3.989387839645689e-06,1,4,320000.0,3.0
2.306784435825825e-06,1,4,256000.0,3.0
1.8151480535086271e-06,1,4,192000.0,3.0
1.3079762160284897e-06,1,4,128000.0,3.0
7.882733834072218e-07,1,4,63999.999999999985,3.0
4.9155212812839485e-06,1,3,320000.0,3.0
3.721043966345405e-06,1,3,256000.0,3.0
1.4586726770589723e-06,1,3,192000.0,3.0
1.043506142882696e-06,1,3,128000.0,3.0
7.547445424039426e-07,1,3,63999.999999999985,3.0
2.1577242342595408e-06,0,3,320000.0,3.0
3.246379931225521e-06,0,3,256000.0,3.0
2.990113150331e-06,0,3,192000.0,3.0
9.43587141637497e-07,0,3,128000.0,3.0
4.924618587245454e-07,0,3,63999.999999999985,3.0
1.982167494815536e-06,1,1,320000.0,3.0
1.8315984171377088e-06,1,1,256000.0,3.0
1.2750991307857225e-06,1,1,192000.0,3.0
1.947042564311296e-06,1,1,128000.0,3.0
1.6423826156603302e-06,1,1,63999.999999999985,3.0
1.858424357786248e-06,1,0,320000.0,3.0
1.4573805223907103e-06,1,0,256000.0,3.0
1.1139378038396645e-06,1,0,192000.0,3.0
8.272367139142035e-07,1,0,128000.0,3.0
9.174683461083078e-07,1,0,63999.999999999985,3.0
9.440625995863649e-06,4,13,320000.0,3.0
4.35560668510075e-06,4,13,256000.0,3.0
3.3777037049115207e-06,4,13,192000.0,3.0
2.1756756170153344e-06,4,13,128000.0,3.0
9.557013466708971e-07,4,13,63999.999999999985,3.0
8.177738200639498e-06,4,12,320000.0,3.0
4.302808306967639e-06,4,12,256000.0,3.0
2.6693744348654665e-06,4,12,192000.0,3.0
1.872569278311668e-06,4,12,128000.0,3.0
1.1161570328027892e-06,4,12,63999.999999999985,3.0
5.845912066477076e-06,4,11,320000.0,3.0
6.732296224682146e-06,4,11,256000.0,3.0
3.471068787359855e-06,4,11,192000.0,3.0
1.845125031075175e-06,4,11,128000.0,3.0
1.2783658174350246e-06,4,11,63999.999999999985,3.0
4.931493286436409e-06,4,10,320000.0,3.0
6.645772568049957e-06,4,10,256000.0,3.0
5.319135846681257e-06,4,10,192000.0,3.0
1.7806714613335036e-06,4,10,128000.0,3.0
1.0551647599378891e-06,4,10,63999.999999999985,3.0
4.3957460923498585e-06,3,10,320000.0,3.0
3.494832638517348e-06,3,10,256000.0,3.0
4.875639026922664e-06,3,10,192000.0,3.0
3.940519790710875e-06,3,10,128000.0,3.0
9.267738675876876e-07,3,10,63999.999999999985,3.0
3.960667061433141e-06,2,10,320000.0,3.0
3.240612063413551e-06,2,10,256000.0,3.0
2.501101327943742e-06,2,10,192000.0,3.0
2.211188514920713e-06,2,10,128000.0,3.0
1.768260403534959e-06,2,10,63999.999999999985,3.0
4.390156444110162e-06,2,9,320000.0,3.0
3.5700580203527783e-06,2,9,256000.0,3.0
2.5817329584940456e-06,2,9,192000.0,3.0
1.7017083077462306e-06,2,9,128000.0,3.0
1.062057983117231e-06,2,9,63999.999999999985,3.0
8.305273299722494e-06,3,7,320000.0,3.0
3.4660546677233447e-06,3,7,256000.0,3.0
2.645134014446803e-06,3,7,192000.0,3.0
1.741743733982225e-06,3,7,128000.0,3.0
1.2185503230417303e-06,3,7,63999.999999999985,3.0
4.611822207781163e-06,2,7,320000.0,3.0
4.97652640562415e-06,2,7,256000.0,3.0
2.15671714592784e-06,2,7,192000.0,3.0
1.5510721728860392e-06,2,7,128000.0,3.0
9.856359469804628e-07,2,7,63999.999999999985,3.0
3.373772399467928e-06,3,5,320000.0,3.0
2.638178332241776e-06,3,5,256000.0,3.0
4.022994661825882e-06,3,5,192000.0,3.0
2.880674575727464e-06,3,5,128000.0,3.0
1.1616113421313103e-06,3,5,63999.999999999985,3.0
3.377995922865138e-06,1,6,320000.0,3.0
3.344015446973319e-06,1,6,256000.0,3.0
2.269868659998844e-06,1,6,192000.0,3.0
2.767409739222002e-06,1,6,128000.0,3.0
1.026223713503782e-06,1,6,63999.999999999985,3.0
3.4580461494695355e-06,0,6,320000.0,3.0
2.4944008346298893e-06,0,6,256000.0,3.0
2.085661793542057e-06,0,6,192000.0,3.0
1.5086543555551344e-06,0,6,128000.0,3.0
1.7355487733671756e-06,0,6,63999.999999999985,3.0
4.55523150198442e-06,2,3,320000.0,3.0
2.5521469016745693e-06,2,3,256000.0,3.0
2.15603995162452e-06,2,3,192000.0,3.0
1.264312530053265e-06,2,3,128000.0,3.0
7.5222607697722e-07,2,3,63999.999999999985,3.0
2.7782254247237387e-06,1,3,320000.0,3.0
3.975314729119519e-06,1,3,256000.0,3.0
2.844831656739505e-06,1,3,192000.0,3.0
1.3962388960967097e-06,1,3,128000.0,3.0
7.779188187504992e-07,1,3,63999.999999999985,3.0
2.3150520505396345e-06,0,3,320000.0,3.0
2.1476895200025736e-06,0,3,256000.0,3.0
3.457827855074748e-06,0,3,192000.0,3.0
1.8912581668221008e-06,0,3,128000.0,3.0
8.973416553854147e-07,0,3,63999.999999999985,3.0
2.173026942091699e-06,1,1,320000.0,3.0
2.002141071368316e-06,1,1,256000.0,3.0
1.45244624108961e-06,1,1,192000.0,3.0
1.93045810262586e-06,1,1,128000.0,3.0
1.292242038997592e-06,1,1,63999.999999999985,3.0
2.154420676056488e-06,1,0,320000.0,3.0
1.781480321494971e-06,1,0,256000.0,3.0
1.1790033610181029e-06,1,0,192000.0,3.0
1.5299676526176932e-06,1,0,128000.0,3.0
5.409623459627256e-07,1,0,63999.999999999985,3.0
1.3696165267720062e-06,4,13,320000.0,1.0
1.0836799205491036e-06,4,13,256000.0,1.0
9.345251793254446e-07,4,13,192000.0,1.0
5.141164729583478e-07,4,13,128000.0,1.0
3.44523049999326e-07,4,13,63999.999999999985,1.0
2.059031213789745e-06,4,12,320000.0,1.0
9.85170640695085e-07,4,12,256000.0,1.0
9.2240008265637e-07,4,12,192000.0,1.0
5.591401703410763e-07,4,12,128000.0,1.0
3.0260494324971257e-07,4,12,63999.999999999985,1.0
1.5363300680019169e-06,3,12,320000.0,1.0
1.473103542627238e-06,3,12,256000.0,1.0
9.6846652714804e-07,3,12,192000.0,1.0
5.842514876338909e-07,3,12,128000.0,1.0
2.639043196419758e-07,3,12,63999.999999999985,1.0
1.3165414175071218e-06,2,12,320000.0,1.0
8.671529580836553e-07,2,12,256000.0,1.0
8.339234412637274e-07,2,12,192000.0,1.0
7.105256758091451e-07,2,12,128000.0,1.0
3.92233057394454e-07,2,12,63999.999999999985,1.0
1.324313879072684e-06,4,9,320000.0,1.0
1.0078074131848148e-06,4,9,256000.0,1.0
6.88953589450547e-07,4,9,192000.0,1.0
4.571450937641607e-07,4,9,128000.0,1.0
2.887557971068115e-07,4,9,63999.999999999985,1.0
1.4513816912080478e-06,3,9,320000.0,1.0
9.636038479978502e-07,3,9,256000.0,1.0
7.375044621827934e-07,3,9,192000.0,1.0
4.2029663682620186e-07,3,9,128000.0,1.0
2.208415203707167e-07,3,9,63999.999999999985,1.0
9.623439792196425e-07,2,9,320000.0,1.0
1.179078111963463e-06,2,9,256000.0,1.0
9.57391491990873e-07,2,9,192000.0,1.0
4.7183604593556083e-07,2,9,128000.0,1.0
2.357614156385858e-07,2,9,63999.999999999985,1.0
8.891494168175187e-07,3,7,320000.0,1.0
7.432053320826526e-07,3,7,256000.0,1.0
5.720594125260607e-07,3,7,192000.0,1.0
4.832649034162589e-07,3,7,128000.0,1.0
4.602516343220487e-07,3,7,63999.999999999985,1.0
9.00866254714856e-07,3,6,320000.0,1.0
8.275131675135426e-07,3,6,256000.0,1.0
6.045831750816433e-07,3,6,192000.0,1.0
4.157413718985482e-07,3,6,128000.0,1.0
2.239992392211813e-07,3,6,63999.999999999985,1.0
1.2255003567831103e-06,1,7,320000.0,1.0
1.1177253906367292e-06,1,7,256000.0,1.0
6.233386151092823e-07,1,7,192000.0,1.0
4.010531465014033e-07,1,7,128000.0,1.0
2.400751453145253e-07,1,7,63999.999999999985,1.0
9.12733414395714e-07,2,5,320000.0,1.0
7.84266035709354e-07,2,5,256000.0,1.0
8.054911248594484e-07,2,5,192000.0,1.0
5.094421430011507e-07,2,5,128000.0,1.0
3.498595674126491e-07,2,5,63999.999999999985,1.0
7.609047162188492e-07,1,5,320000.0,1.0
6.909195995204856e-07,1,5,256000.0,1.0
4.952731192275274e-07,1,5,192000.0,1.0
3.734344898637372e-07,1,5,128000.0,1.0
1.9808806511921122e-07,1,5,63999.999999999985,1.0
1.3334174791371982e-06,2,3,320000.0,1.0
8.982880907872945e-07,2,3,256000.0,1.0
5.330580162282989e-07,2,3,192000.0,1.0
3.420826802529417e-07,2,3,128000.0,1.0
1.825132100364297e-07,2,3,63999.999999999985,1.0
6.714985385860928e-07,1,3,320000.0,1.0
6.353103636158468e-07,1,3,256000.0,1.0
6.705233557568136e-07,1,3,192000.0,1.0
4.769455771929644e-07,1,3,128000.0,1.0
1.734225055254987e-07,1,3,63999.999999999985,1.0
6.766092071272094e-07,2,1,320000.0,1.0
6.145735247385649e-07,2,1,256000.0,1.0
4.293291838065569e-07,2,1,192000.0,1.0
3.222160346417191e-07,2,1,128000.0,1.0
3.083558289593688e-07,2,1,63999.999999999985,1.0
1.0535839152897909e-06,1,1,320000.0,1.0
5.780710520351326e-07,1,1,256000.0,1.0
4.053636511839109e-07,1,1,192000.0,1.0
2.9341496739511466e-07,1,1,128000.0,1.0
1.6765209396807125e-07,1,1,63999.999999999985,1.0
3.2427934787645226e-07,0,1,320000.0,1.0
3.88669493180108e-07,0,1,256000.0,1.0
3.078161180251805e-07,0,1,192000.0,1.0
1.6876173377366089e-07,0,1,128000.0,1.0
1.1274181534544269e-07,0,1,63999.999999999985,1.0
1.4913471965671003e-06,4,13,320000.0,1.0
1.0171958341197752e-06,4,13,256000.0,1.0
8.843441364600344e-07,4,13,192000.0,1.0
8.020333540985626e-07,4,13,128000.0,1.0
3.726577083580197e-07,4,13,63999.999999999985,1.0
1.1485081709593536e-06,3,13,320000.0,1.0
1.5703215862241552e-06,3,13,256000.0,1.0
1.4063194395799252e-06,3,13,192000.0,1.0
6.146570704913757e-07,3,13,128000.0,1.0
4.309785789296763e-07,3,13,63999.999999999985,1.0
2.085290668384106e-06,3,12,320000.0,1.0
1.06420176978544e-06,3,12,256000.0,1.0
8.478851708079878e-07,3,12,192000.0,1.0
4.704320953998025e-07,3,12,128000.0,1.0
2.974597406318936e-07,3,12,63999.999999999985,1.0
1.1353777253346684e-06,2,12,320000.0,1.0
1.3223889770344816e-06,2,12,256000.0,1.0
1.146278705942273e-06,2,12,192000.0,1.0
4.44278156703351e-07,2,12,128000.0,1.0
2.610893273716405e-07,2,12,63999.999999999985,1.0
1.4736290191932411e-06,4,9,320000.0,1.0
1.014346167553918e-06,4,9,256000.0,1.0
6.785722846143473e-07,4,9,192000.0,1.0
7.180507913431535e-07,4,9,128000.0,1.0
3.831833162591162e-07,4,9,63999.999999999985,1.0
1.0065118577808286e-06,3,9,320000.0,1.0
9.801710085685046e-07,3,9,256000.0,1.0
6.415767587511962e-07,3,9,192000.0,1.0
4.890407170700605e-07,3,9,128000.0,1.0
2.6516183943992173e-07,3,9,63999.999999999985,1.0
1.2976738462677737e-06,2,9,320000.0,1.0
1.2107502183577403e-06,2,9,256000.0,1.0
5.960982052228146e-07,2,9,192000.0,1.0
4.283160550322565e-07,2,9,128000.0,1.0
2.4969835505948546e-07,2,9,63999.999999999985,1.0
1.118062045793017e-06,2,8,320000.0,1.0
9.144982440213628e-07,2,8,256000.0,1.0
9.645904466126216e-07,2,8,192000.0,1.0
7.602094163434635e-07,2,8,128000.0,1.0
2.3850718881678604e-07,2,8,63999.999999999985,1.0
1.0573074280910078e-06,2,7,320000.0,1.0
8.522519136628641e-07,2,7,256000.0,1.0
5.597828698905183e-07,2,7,192000.0,1.0
5.334716980349994e-07,2,7,128000.0,1.0
4.4953765843678817e-07,2,7,63999.999999999985,1.0
9.330263772244508e-07,0,8,320000.0,1.0
7.947194254858106e-07,0,8,256000.0,1.0
6.208254309452362e-07,0,8,192000.0,1.0
3.574491432846117e-07,0,8,128000.0,1.0
2.4549131679123097e-07,0,8,63999.999999999985,1.0
1.4220613481928822e-06,0,7,320000.0,1.0
9.969583924602275e-07,0,7,256000.0,1.0
5.02797228480429e-07,0,7,192000.0,1.0
3.446060757000346e-07,0,7,128000.0,1.0
2.3561700249249245e-07,0,7,63999.999999999985,1.0
8.002270545562676e-07,1,5,320000.0,1.0
7.368157779799529e-07,1,5,256000.0,1.0
8.41395941975457e-07,1,5,192000.0,1.0
9.05978377073148e-07,1,5,128000.0,1.0
2.89863115797036e-07,1,5,63999.999999999985,1.0
8.408599940917662e-07,0,5,320000.0,1.0
6.202330582649059e-07,0,5,256000.0,1.0
4.702647955966517e-07,0,5,192000.0,1.0
3.282010420894545e-07,0,5,128000.0,1.0
2.0800148900788282e-07,0,5,63999.999999999985,1.0
1.2149202202494456e-06,0,4,320000.0,1.0
5.600008581061249e-07,0,4,256000.0,1.0
5.006175633712298e-07,0,4,192000.0,1.0
3.428171948952594e-07,0,4,128000.0,1.0
1.8641587560119258e-07,0,4,63999.999999999985,1.0
6.915353122834252e-07,1,2,320000.0,1.0
6.039550739155351e-07,1,2,256000.0,1.0
7.134291721690212e-07,1,2,192000.0,1.0
4.470919356481318e-07,1,2,128000.0,1.0
1.962849465629309e-07,1,2,63999.999999999985,1.0
6.415237398990333e-07,1,1,320000.0,1.0
5.062032398695414e-07,1,1,256000.0,1.0
4.661234801884955e-07,1,1,192000.0,1.0
3.129111009386381e-07,1,1,128000.0,1.0
3.452038864128958e-07,1,1,63999.999999999985,1.0
5.031327297092504e-07,0,1,320000.0,1.0
2.685780637410871e-07,0,1,256000.0,1.0
2.0998383132286522e-07,0,1,192000.0,1.0
1.655865878637997e-07,0,1,128000.0,1.0
1.2778245352415577e-07,0,1,63999.999999999985,1.0
1.5713921092457088e-06,4,13,320000.0,1.0
1.5075172411070526e-06,4,13,256000.0,1.0
1.46308029464712e-06,4,13,192000.0,1.0
7.562376350920709e-07,4,13,128000.0,1.0
3.335803701136482e-07,4,13,63999.999999999985,1.0
1.5069174273159864e-06,4,12,320000.0,1.0
1.2278415120433947e-06,4,12,256000.0,1.0
1.2969149847433277e-06,4,12,192000.0,1.0
8.075374779885655e-07,4,12,128000.0,1.0
3.219777619657786e-07,4,12,63999.999999999985,1.0
1.2093857337660867e-06,3,12,320000.0,1.0
1.0395531365086048e-06,3,12,256000.0,1.0
8.634581750043759e-07,3,12,192000.0,1.0
6.75581785999384e-07,3,12,128000.0,1.0
4.605031546109079e-07,3,12,63999.999999999985,1.0
2.159780643197438e-06,4,10,320000.0,1.0
1.0149482429369528e-06,4,10,256000.0,1.0
8.72182324567095e-07,4,10,192000.0,1.0
5.541185578335394e-07,4,10,128000.0,1.0
2.829006481614569e-07,4,10,63999.999999999985,1.0
1.4804311328336758e-06,3,10,320000.0,1.0
1.6121181788336497e-06,3,10,256000.0,1.0
8.049374742747914e-07,3,10,192000.0,1.0
5.442575131059534e-07,3,10,128000.0,1.0
2.419409169710384e-07,3,10,63999.999999999985,1.0
1.2219387566862378e-06,3,9,320000.0,1.0
1.065637494837372e-06,3,9,256000.0,1.0
9.72843501956757e-07,3,9,192000.0,1.0
6.445053820627638e-07,3,9,128000.0,1.0
2.711852517151986e-07,3,9,63999.999999999985,1.0
1.2162426725111197e-06,3,8,320000.0,1.0
9.62355864966311e-07,3,8,256000.0,1.0
7.397497540659969e-07,3,8,192000.0,1.0
4.657127880727786e-07,3,8,128000.0,1.0
6.860052522885478e-07,3,8,63999.999999999985,1.0
1.5257621042201208e-06,1,9,320000.0,1.0
9.45406845424562e-07,1,9,256000.0,1.0
5.676540391333321e-07,1,9,192000.0,1.0
4.595385053623128e-07,1,9,128000.0,1.0
2.551633727600549e-07,1,9,63999.999999999985,1.0
9.201911510040697e-07,3,6,320000.0,1.0
1.0820093650777885e-06,3,6,256000.0,1.0
7.699557497461582e-07,3,6,192000.0,1.0
4.456038548970457e-07,3,6,128000.0,1.0
2.1662584379151265e-07,3,6,63999.999999999985,1.0
8.116867887242228e-07,2,6,320000.0,1.0
7.779666638109323e-07,2,6,256000.0,1.0
5.212821196962775e-07,2,6,192000.0,1.0
6.695566165429531e-07,2,6,128000.0,1.0
4.23745755281036e-07,2,6,63999.999999999985,1.0
8.311956625877632e-07,1,6,320000.0,1.0
7.185330286958763e-07,1,6,256000.0,1.0
6.068886726006896e-07,1,6,192000.0,1.0
3.709188950486148e-07,1,6,128000.0,1.0
2.290864675321953e-07,1,6,63999.999999999985,1.0
1.1534980330391897e-06,1,5,320000.0,1.0
9.091369828901304e-07,1,5,256000.0,1.0
4.842600243197618e-07,1,5,192000.0,1.0
3.47531567580922e-07,1,5,128000.0,1.0
2.1711094600707133e-07,1,5,63999.999999999985,1.0
8.748763256486807e-07,1,4,320000.0,1.0
6.881243116509319e-07,1,4,256000.0,1.0
